URI	prefLabel	Definition	Source
http://resource.geosciml.org/classifier/cgi/eventenvironment/marine_setting	marine setting	Setting characterized by location under the surface of the sea.	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/, Webster's Encyclopedic Unabridged Dictionary of the English Language, 2001, p. 1894."
http://resource.geosciml.org/classifier/cgi/eventenvironment/meandering_channel	meandering river channel setting	Produced by a mature stream swinging from side to side as it flows across its floodplain or shifts its course laterally toward the convex side of an original curve	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/medium_spreading_center_setting	medium rate spreading center setting	Spreading center at which the opening rate is between 50 and 100 mm per year.	Macdonald 1982
http://resource.geosciml.org/classifier/cgi/eventenvironment/mid_ocean_ridge_setting	mid ocean ridge setting	"Ocean highland associated with a divergent continental margin (spreading center). Setting is characterized by active volcanism, locally steep reliefhydrothermal activity, and pelagic sedimentation."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/middle_bathyal	middle bathyal setting	The ocean environment at water depths between 600 and 1000 metres	"Berggren, W.A. & Miller, K.G., 1989. Cenozoic bathyal and abyssal calcareous benthic foraminiferal zonation. Micropalaeontology 35, 308-320"
http://resource.geosciml.org/classifier/cgi/eventenvironment/middle_continental_crust_setting	middle continental crust setting	"Continental crustal setting characterized by greenschist to upper amphibolite facies metamorphism, plutonic igneous rocks, and ductile deformation."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/middle_neritic	middle neritic setting	The ocean environment at depths between 30 and 100 metres	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/mud_flat_setting	mud flat setting	"A relatively level area of fine grained material (e.g. silt) along a shore (as in a sheltered estuary or chenier-plain) or around an island, alternately covered and uncovered by the tide or covered by shallow water, and barren of vegetation. Includes most tidal flats, but lacks denotation of tidal influence.."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/, Jackson, 1997"
http://resource.geosciml.org/classifier/cgi/eventenvironment/neritic	neritic setting	"The ocean environment at depths between low-tide level and 200 metres, or between low-tide level and approximately the edge of the continental shelf"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/ocean_highland_setting	ocean highland setting	Broad category for subaqueous marine settings characterized by significant relief above adjacent sea floor.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/oceanic_crust	oceanic crustal setting	"That type of the Earth's crust which underlies the ocean basins. The oceanic crust is 5-10 km thick, it has a density of 2.9 g/cm3, and compressional seismic-wave velocities travelling through it at 4-7.2 km/sec. Setting in crust produced by submarine volcanism at a mid ocean ridge."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/oceanic_plateau_setting	oceanic plateau setting	Region of elevated ocean crust that commonly rises to within 2-3 km of the surface above an abyssal sea floor that lies several km deeper. Climate and water depths are such that a marine carbonate platform does not develop.	Reading 1978
http://resource.geosciml.org/classifier/cgi/eventenvironment/outer_neritic	outer neritic setting	The ocean environment at depths between 100 and 200 metres or between low-tide level and approximately the edge of the continental shelf	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/passive_continental_margin_setting	passive continental margin setting	Boundary of continental crust into oceanic crust of an oceanic basin that is not a subduction zone or transform fault system. Generally is rifted margin formed when ocean basin was initially formed.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/pediment_setting	pediment setting	"A gently sloping erosional surface developed at the foot of a receding hill or mountain slope. The surface may be essentially bare, exposing earth material that extends beneath adjacent uplands, or it may be thinly mantled with alluvium and colluvium, ultimately in transit from upland front to basin or valley lowland. In hill-foot slope terrain the mantle is designated \pedisediment.\ The term has been used in several geomorphic contexts: Pediments may be classed with respect to (a) landscape positions, for example, intermontane-basin piedmont or valley-border footslope surfaces (respectively, apron and terrace pediments (Cooke and Warren, 1973)), (b) type of material eroded, bedrock or regolith, or (c) combinations of the above. Compare - Piedmont slope.."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/, NRCS, 2001"
http://resource.geosciml.org/classifier/cgi/eventenvironment/piedmont_slope_system_setting	piedmont slope system setting	"Location on gentle slope at the foot of a mountain, generally used in terms of intermontane-basin terrain. Main components include: (a) An erosional surface on bedrock adjacent to the receding mountain front (pediment, rock pediment), (b) A constructional surface comprising individual alluvial fans and interfan valleys, also near the mountain front, and (c) A distal complex of coalescent fans (bajada), and alluvial slopes without fan form. Piedmont slopes grade to basin-floor depressions with alluvial and temporary lake plains or to surfaces associated with through drainage."	"Hawley and Parsons, 1980+F98"
http://resource.geosciml.org/classifier/cgi/eventenvironment/plate_margin_setting	plate margin setting	Tectonic setting at the boundary between two tectonic plates.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/plate_spreading_center	plate spreading center setting	Tectonic setting where new oceanic crust is being or has been formed at a divergent plate boundary. Includes active and inactive spreading centers.	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/playa_setting	playa setting	"The usually dry and nearly level plain that occupies the lowest parts of closed depressions, such as those occurring on intermontane basin floors. Temporary flooding occurs primarily in response to precipitation-runoff events."	"Based on Hawley and Parsons, 1980"
http://resource.geosciml.org/classifier/cgi/eventenvironment/polar_climatic_setting	polar climatic setting	"Setting with climate dominated by temperatures below the freezing temperature of water. Includes polar deserts because precipitation is generally scant at high latitude. Climate controlled by arctic air masses, cold dry environment with short summer."	"Cleland, D.T., Avers, P.E., McNab, W.H., Jensen, M.E., Bailey, R.G., King, T., Russell, W.E. 1997. National Hierarchical Framework of Ecological Units, in Boyce, M. S., Haney, A., ed., Ecosystem Management Applications for Sustainable Forest and WildlifeResources: Yale University Press, New Haven, CT. pp. 181-200."
http://resource.geosciml.org/classifier/cgi/eventenvironment/prodelta	prodelta setting	"The part of a delta that is below the effective depth of wave erosion, lying beyond the delta front, and sloping gently down to the floor of the basin into which the delta is advancing and where clastic river sediment ceases to be a significant part of the basin-floor deposits, it is entirely below the water level"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/proglacial_setting	proglacial setting	"Immediately in front of or just beyond the outer limits of a glacier or ice sheet, generally at or near its lower end, said of lakes, streams, deposits, and other features produced by or derived from the glacier ice"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/reef_flat	reef flat setting	"A stony platform of reef rock, landward of the reef crest at or above the low tide level, occasionally with patches of living coral and associated organisms, and commonly strewn with coral fragments and coral sand. It may include shallow pools, irregular gullies, low islands of sand or rubble (often vegetated, esp. by palms), and scattered colonies of the more hardy species of coral"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/regional_metamorphic_origin	regional metamorphic setting	"Metamorphism not obviously localized along contacts of igneous bodies, includes burial metamorphism and ocean ridge metamorphism"	"NADM metamorphic rock vocabulary SLTTm1.0, 2004"
http://resource.geosciml.org/classifier/cgi/eventenvironment/river_channel	river channel setting	"The bed where a natural body of surface water flows or may flow, a natural passageway or depression of perceptible extent containing continuously or periodically flowing water, or forming a connecting link between two bodies of water, a watercourse"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/river_plain_system_setting	river plain system setting	"Geologic setting dominated by a river system, river plains may occur in any climatic setting. Includes active channels, abandoned channels, levees, oxbow lakes, flood plain. May be part of an alluvial plain that includes terraces composed of abandoned river plain deposits."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/rocky_coast_setting	rocky coast setting	Shoreline with significant relief and abundant rock outcrop.	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/sand_plain	sand plain setting	A sand-covered plain dominated by aeolian processes.	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/seamount_setting	seamount setting	"Setting that consists of a conical mountain on the ocean floor (guyot). Typically characterized by active volcanism, pelagic sedimentation. If the mountain is high enough to reach the photic zone, carbonate production may result in reef building to produce a carbonate platform or atoll setting."	Reading 1978
http://resource.geosciml.org/classifier/cgi/eventenvironment/shoreline_settings	shoreline settings	"Geologic settings characterized by location adjacent to the ocean or a lake. A zone of indefinite width (may be many kilometers), bordering a body of water that extends from the water line inland to the first major change in landform features. Includes settings that may be subaerial, intermittently subaqueous, or shallow subaqueous, but are intrinsically associated with the interface between land areas and water bodies."	"based on Neuendorf et al, 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/slope_rise_setting	slope rise setting	"The part of a subaqueous basin that is between a bordering shelf setting, which separate the basin from an adjacent landmass, and a very low-relief basin plain setting."	"based on NADM SLTTs, 2004"
http://resource.geosciml.org/classifier/cgi/eventenvironment/slow_spreading_center_setting	slow spreading center setting	Spreading center at which the opening rate is less than 50 mm per year.	Macdonald 1982
http://resource.geosciml.org/classifier/cgi/eventenvironment/strandplain_setting	strandplain setting	"A prograded shore built seaward by waves and currents, and continuous for some distance along the coast. It is characterized by subparallel beach ridges and swales, in places with associated dunes."	"based on Jackson 1997, p. 626"
http://resource.geosciml.org/classifier/cgi/eventenvironment/subaerial_setting	subaerial setting	"Setting at the interface between the solid earth and the atmosphere, includes some shallow subaqueous settings in river channels and playas. Characterized by conditions and processes, such as erosion, that exist or operate in the open air on or immediately adjacent to the land surface"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/subaqueous_setting	subaqueous setting	"Setting situated in or under permanent, standing water. Used for marine and lacustrine settings, but not for fluvial settings."	"based on North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/,"
http://resource.geosciml.org/classifier/cgi/eventenvironment/subduction_zone_setting	subduction zone setting	"Tectonic setting at which a tectonic plate, usually oceanic, is moving down into the mantle beneath another overriding plate."	
http://resource.geosciml.org/classifier/cgi/eventenvironment/subglacial_setting	subglacial setting	"Formed or accumulated in or by the bottom parts of a glacier or ice sheet, said of meltwater streams, till, moraine, etc."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/submarine_fan_setting	submarine fan setting	"Large fan-shaped cones of sediment on the ocean floor, generally associated with submarine canyons that provide sediment supply to build the fan.."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/supraglacial_setting	supraglacial setting	"Carried upon, deposited from, or pertaining to the top surface of a glacier or ice sheet, said of meltwater streams, till, drift, etc.  (Jackson, 1997, p. 639). Dreimanis (1988, p. 39) recommendation that \supraglacial\ supersede \superglacial\ is followed."	"North American Geologic-map Data Model Science Language Technical Team, 2004, Sedimentary materials:science language for their classification, description, and interpretation in digital geologic-map databases, Version 1.0 (12/18/2004): U.S. Geological Survey Open-File Report 2004-1451 appendix C, 595 p., accessed at http://pubs.usgs.gov/of/2004/1451/sltt/appendixC/"
http://resource.geosciml.org/classifier/cgi/eventenvironment/supratidal	supratidal setting	"Pertaining to the shore area marginal to the littoral zone, just above high-tide level"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/swamp_or_marsh_setting	swamp or marsh setting	"A water-saturated, periodically wet or continually flooded area with the surface not deeply submerged, essentially without the formation of peat. Marshes are characterized by sedges, cattails, rushes, or other aquatic and grasslike vegetation. Swamps are characterized by tree and brush vegetation."	"Neuendorf et al 2005, Soil Science Society of America, 1997."
http://resource.geosciml.org/classifier/cgi/eventenvironment/tectonic_setting	tectonically defined setting	Setting defined by relationships to tectonic plates on or in the Earth.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/terrestrial_setting	terrestrial setting	"Setting characterized by absence of direct marine influence. Most of the subaerial settings are also terrestrial, but lacustrine settings, while terrestrial, are not subaerial, so the subaerial settings are not included as subcategories."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/tidal_channel	tidal channel setting	"A major channel followed by the tidal currents, extending from offshore into a tidal marsh or a tidal flat."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/tidal_flat_setting	tidal flat setting	"An extensive, nearly horizontal, barren tract of land that is alternately covered and uncovered by the tide, and consisting of unconsolidated sediment (mostly mud and sand). It may form the top surface of a deltaic deposit."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/tidal_marsh	tidal marsh setting	"A marsh bordering a coast (as in a shallow lagoon or sheltered bay), formed of mud and of the resistant mat of roots of salt-tolerant plants, and regularly inundated during high tides, a marshy tidal flat."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/tidal_setting	tidal setting	Setting subject to tidal processes	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/transform_plate_boundary_setting	transform plate boundary setting	Plate boundary at which the adjacent plates are moving laterally relative to each other.	This vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/transitional_crust	transitional crustal setting	"Crust formed in the transition zone between continental and oceanic crust, during the history of continental rifting that culminates in the formation of a new ocean."	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/ultra_high_pressure_crustal_setting	ultra high pressure crustal setting	"Setting characterized by pressures characteristic of upper mantle, but indicated by mineral assemblage in crustal composition rocks."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/upper_bathyal	upper bathyal setting	The ocean environment at water depths between 200 and 600 metres	"Berggren, W.A. & Miller, K.G., 1989. Cenozoic bathyal and abyssal calcareous benthic foraminiferal zonation. Micropalaeontology 35, 308-320"
http://resource.geosciml.org/classifier/cgi/eventenvironment/upper_continental_crustal_setting	upper continental crustal setting	"Continental crustal setting dominated by non metamorphosed to low greenschist facies metamorphic rocks, and brittle deformation."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/upper_delta_plain	upper delta plain setting	"The part of a delta plain essentially unaffected by basinal processes. They do not differ substantially from alluvial environments except that areas of swamp, marsh and lakes are usually more widespread and channels may bifurcate downstream"	"Readingh.G. & Collinson, J.D., 1996. Clastic coasts. 154-231 in Readingh.G. (ed.), Sedimentary Environments: Processses, Facies and Stratigraphy, third edition. Blackwell Science, Oxford"
http://resource.geosciml.org/classifier/cgi/eventenvironment/upper_mantle	upper mantle setting	"That part of the mantle which lies above a depth of about 660 km and has a density of 3.4 g/cm3 to 4.0 g/cm3 with increasing depth. Similarly, P-wave velocity increases from about 8 to 11 km/sec with depth and S wave velocity increases from about 4.5 to 6 km/sec with depth. It is presumed to be peridotitic in composition. It includes the subcrustal lithosphere the asthenosphere and the transition zone,"	"Neuendorf et al., 2005"
http://resource.geosciml.org/classifier/cgi/eventenvironment/upper_oceanic_crustal_setting	upper oceanic crustal setting	"Oceanic crustal setting dominated by extrusive rocks, abyssal oceanic sediment, with increasing mafic intrusive rock in lower part."	this vocabulary
http://resource.geosciml.org/classifier/cgi/eventenvironment/volcanic_arc_setting	volcanic arc setting	A generally curvillinear belt of volcanoes above a subduction zone.	"1-GE WP3, Neuendorf et al.(2005), p. 710"
http://resource.geosciml.org/classifier/cgi/eventenvironment/wetland_setting	wetland setting	"Setting characterized by gentle surface slope, and at least intermittent presence of standing water, which may be fresh, brackish, or saline. Wetland may be terrestrial setting or shoreline setting."	this vocabulary
